phen	h2.obs	h2.latent	ascertained	p	locus	chr	start	stop	fdr_within_pheno
cad	0.000116886	0.000226912	FALSE	0.000264007	1423	9	77862309	78630915	0.000866261131994261
psoriasis	0.00103835	0.00363225	FALSE	9.81751e-07	1424	9	78630916	79451035	9.68302356164384e-06
psa	0.00339017	0.00704733	FALSE	2.37954e-05	1424	9	78630916	79451035	0.00037955613442623
crohn	0.00215988	0.00374027	FALSE	3.62303e-05	1424	9	78630916	79451035	0.00019179737014218
uc	0.00157632	0.00284591	FALSE	0.000370968	1424	9	78630916	79451035	0.00151703115083799
cad	0.000190791	0.000370384	FALSE	1.68262e-06	1424	9	78630916	79451035	1.1223769212828e-05
psoriasis	0.000216156	0.000756133	FALSE	0.0705864	1425	9	79451036	80137024	0.104215053998633
psa	0.000206713	0.000429706	FALSE	0.339598	1425	9	79451036	80137024	0.382219611336032
uc	0.000875602	0.00158082	FALSE	0.00582115	1425	9	79451036	80137024	0.0142511096989967
cad	7.62964e-05	0.000148115	FALSE	0.00460704	1425	9	79451036	80137024	0.00915600748045178
psoriasis	0.000461075	0.00161288	FALSE	0.00216297	1426	9	80137025	81161597	0.0060440041397154
crohn	0.000559908	0.000969592	FALSE	0.072105	1426	9	80137025	81161597	0.101501304347826
uc	0.000613976	0.00110848	FALSE	0.0365579	1426	9	80137025	81161597	0.0602781407351838
cad	6.68522e-05	0.000129781	FALSE	0.0118065	1426	9	80137025	81161597	0.0201955613313388
psoriasis	0.000823547	0.00288084	FALSE	7.12455e-05	1427	9	81161598	82601465	0.000360511587822014
psa	0.000289723	0.000602264	FALSE	0.340423	1427	9	81161598	82601465	0.382705463893703
crohn	0.0021774	0.00377061	FALSE	4.48632e-05	1427	9	81161598	82601465	0.000231465101154734
uc	0.0028473	0.00514054	FALSE	1.42244e-08	1427	9	81161598	82601465	3.35879380645161e-07
cad	0.000146694	0.000284779	FALSE	0.00014974	1427	9	81161598	82601465	0.000530938573643411
psoriasis	6.81249e-06	2.38308e-05	FALSE	0.462178	1428	9	82601466	83455502	0.465193140726934
psa	0.000351548	0.000730782	FALSE	0.251339	1428	9	82601466	83455502	0.30831040831758
crohn	0.00145947	0.00252737	FALSE	0.000200765	1428	9	82601466	83455502	0.000786857912280702
uc	0.00101768	0.00183733	FALSE	0.00184981	1428	9	82601466	83455502	0.00570248532959327
cad	5.28733e-05	0.000102644	FALSE	0.0293149	1428	9	82601466	83455502	0.0444288776010603
psoriasis	0.00072801	0.00254665	FALSE	0.000244156	1429	9	83455503	85135751	0.00100836894837476
psa	0.000437803	0.000910085	FALSE	0.266825	1429	9	83455503	85135751	0.322037061376317
crohn	0.0024294	0.00420699	FALSE	4.59478e-06	1429	9	83455503	85135751	3.3544897124183e-05
uc	0.00233095	0.00420832	FALSE	7.95007e-07	1429	9	83455503	85135751	1.03918772142857e-05
cad	0.00016049	0.000311561	FALSE	2.80241e-05	1429	9	83455503	85135751	0.000120926635283019
psoriasis	0.000144064	0.000503951	FALSE	0.216695	1430	9	85135752	86769886	0.25633143483023
psa	0.00288995	0.0060075	FALSE	0.000196223	1430	9	85135752	86769886	0.00180971544075829
crohn	0.000696895	0.00120681	FALSE	0.0779282	1430	9	85135752	86769886	0.107729949752475
uc	0.00154288	0.00278554	FALSE	0.000444147	1430	9	85135752	86769886	0.00175107147576302
cad	0.000176004	0.00034168	FALSE	6.81248e-06	1430	9	85135752	86769886	3.61488207888631e-05
psoriasis	0.000174587	0.000610721	FALSE	0.146927	1431	9	86769887	87815449	0.187788355029586
psa	0.00138088	0.0028705	FALSE	0.0222534	1431	9	86769887	87815449	0.0557397513513514
crohn	0.00257551	0.00446002	FALSE	1.98005e-07	1431	9	86769887	87815449	2.17903039408867e-06
uc	0.00130598	0.00235784	FALSE	0.000801973	1431	9	86769887	87815449	0.00287297342251223
cad	3.08638e-05	5.99162e-05	FALSE	0.161515	1431	9	86769887	87815449	0.186746615267947
psoriasis	0.000457451	0.00160021	FALSE	0.00377478	1432	9	87815450	89171796	0.0095698647887324
crohn	0.00188745	0.0032685	FALSE	2.16803e-05	1432	9	87815450	89171796	0.0001215346265
uc	0.000218129	0.000393814	FALSE	0.256989	1432	9	87815450	89171796	0.289855081664099
cad	8.46736e-05	0.000164378	FALSE	0.00406514	1432	9	87815450	89171796	0.0082832981300089
psoriasis	0.00029197	0.00102134	FALSE	0.0469837	1433	9	89171797	90135154	0.0756784429530201
crohn	0.000865567	0.0014989	FALSE	0.0278174	1433	9	89171797	90135154	0.0473298336633663
uc	4.25087e-05	7.67457e-05	FALSE	0.440063	1433	9	89171797	90135154	0.447604607688745
cad	3.36818e-05	6.5387e-05	FALSE	0.144195	1433	9	89171797	90135154	0.170186786377709
psoriasis	0.00016928	0.000592159	FALSE	0.135814	1434	9	90135155	90890979	0.17576886758538
crohn	5.8426e-05	0.000101176	FALSE	0.424364	1434	9	90135155	90890979	0.433285729433272
cad	2.52991e-05	4.91135e-05	FALSE	0.186621	1434	9	90135155	90890979	0.210247402463054
psoriasis	0.000254254	0.000889404	FALSE	0.0311058	1435	9	90890980	91643255	0.0543476604688763
psa	0.00125415	0.00260706	FALSE	0.0105461	1435	9	90890980	91643255	0.0329576808988764
crohn	0.000624336	0.00108116	FALSE	0.0353556	1435	9	90890980	91643255	0.0575604011653314
cad	1.45875e-05	2.8319e-05	FALSE	0.260656	1435	9	90890980	91643255	0.280550494123178
psoriasis	5.41737e-05	0.000189505	FALSE	0.341193	1436	9	91643256	92500277	0.368224975024975
crohn	0.00169588	0.00293676	FALSE	4.97208e-05	1436	9	91643256	92500277	0.000253021109794989
uc	0.000224352	0.000405048	FALSE	0.239629	1436	9	91643256	92500277	0.274431303441084
cad	3.42303e-05	6.64517e-05	FALSE	0.110826	1436	9	91643256	92500277	0.13743444498645
psoriasis	0.000253753	0.000887651	FALSE	0.0501512	1437	9	92500278	93441050	0.0798279970523213
psa	0.00124516	0.00258839	FALSE	0.0214755	1437	9	92500278	93441050	0.05441578515625
crohn	0.000528647	0.000915458	FALSE	0.0862915	1437	9	92500278	93441050	0.116410151570048
uc	0.000559465	0.00101006	FALSE	0.0524322	1437	9	92500278	93441050	0.0813594737288136
cad	3.3273e-05	6.45933e-05	FALSE	0.118727	1437	9	92500278	93441050	0.145202486096257
psoriasis	0.000375886	0.00131488	FALSE	0.00936027	1438	9	93441051	94175374	0.0201242579104478
psa	0.00148778	0.00309274	FALSE	0.00874732	1438	9	93441051	94175374	0.0289494638095238
crohn	0.00155066	0.00268528	FALSE	0.000171854	1438	9	93441051	94175374	0.000695510572463768
uc	0.000606744	0.00109542	FALSE	0.0403902	1438	9	93441051	94175374	0.0653143440353461
cad	1.28645e-05	2.4974e-05	FALSE	0.30968	1438	9	93441051	94175374	0.324472313644689
psa	0.000101764	0.000211542	FALSE	0.401722	1439	9	94175375	94924482	0.427887800766284
crohn	0.000865559	0.00149889	FALSE	0.00858328	1439	9	94175375	94924482	0.0181238634404537
uc	0.000101392	0.000183054	FALSE	0.347056	1439	9	94175375	94924482	0.371681833252072
cad	5.69068e-05	0.000110474	FALSE	0.0155558	1439	9	94175375	94924482	0.0258172094339623
psoriasis	1.03525e-05	3.62141e-05	FALSE	0.435792	1440	9	94924483	95854925	0.444853837429112
psa	0.000600512	0.00124832	FALSE	0.0770138	1440	9	94924483	95854925	0.134532185637343
crohn	0.00079579	0.00137807	FALSE	0.00421795	1440	9	94924483	95854925	0.0101143151502146
uc	0.000510765	0.000922142	FALSE	0.0219288	1440	9	94924483	95854925	0.0401966984974958
cad	2.9859e-05	5.79657e-05	FALSE	0.0713513	1440	9	94924483	95854925	0.0946929366956522
psoriasis	0.000504767	0.00176572	FALSE	0.000274569	1441	9	95854926	96670171	0.001098276
psa	0.000993516	0.00206528	FALSE	0.0291582	1441	9	95854926	96670171	0.0674695091557669
crohn	0.000524769	0.000908743	FALSE	0.059165	1441	9	95854926	96670171	0.0875328543046358
uc	0.000962716	0.0017381	FALSE	0.00133726	1441	9	95854926	96670171	0.00438301934328358
cad	0.000106727	0.00020719	FALSE	7.24175e-05	1441	9	95854926	96670171	0.000280709868644068
psoriasis	9.53926e-05	0.000333692	FALSE	0.207636	1442	9	96670172	97418633	0.247923582089552
uc	0.000319394	0.000576638	FALSE	0.121257	1442	9	96670172	97418633	0.160120488274203
cad	4.21777e-05	8.188e-05	FALSE	0.0397393	1442	9	96670172	97418633	0.0575213791772152
psoriasis	0.000184758	0.0006463	FALSE	0.114785	1443	9	97418634	98885862	0.153425495049505
psa	0.000956342	0.001988	FALSE	0.0597049	1443	9	97418634	98885862	0.113021143385214
crohn	0.000890307	0.00154175	FALSE	0.0159481	1443	9	97418634	98885862	0.0297396121869783
uc	0.00105782	0.0019098	FALSE	0.00240563	1443	9	97418634	98885862	0.00707197253012048
cad	9.98332e-05	0.000193807	FALSE	0.000899143	1443	9	97418634	98885862	0.00243642184952607
psoriasis	8.28528e-05	0.000289827	FALSE	0.262	1444	9	98885863	100310517	0.298638522427441
crohn	0.000277244	0.000480103	FALSE	0.208249	1444	9	98885863	100310517	0.239808384536082
uc	5.96362e-05	0.000107668	FALSE	0.405018	1444	9	98885863	100310517	0.418039765037594
cad	2.70936e-05	5.25972e-05	FALSE	0.146366	1444	9	98885863	100310517	0.17200424807396
psoriasis	0.000222925	0.000779812	FALSE	0.114614	1445	9	100310518	101596750	0.153291789473684
psa	4.63642e-05	9.63799e-05	FALSE	0.460311	1445	9	100310518	101596750	0.466703504166667
crohn	0.000292658	0.000506796	FALSE	0.259509	1445	9	100310518	101596750	0.286859527956457
uc	0.0020481	0.00369767	FALSE	7.02787e-06	1445	9	100310518	101596750	6.00513716731517e-05
cad	0.000156969	0.000304725	FALSE	3.14336e-05	1445	9	100310518	101596750	0.000133127117037037
psoriasis	0.000396601	0.00138735	FALSE	0.00725874	1446	9	101596751	103165725	0.0163491954118874
crohn	0.000526101	0.00091105	FALSE	0.0889014	1446	9	101596751	103165725	0.119211121008403
uc	0.000874652	0.00157911	FALSE	0.00792524	1446	9	101596751	103165725	0.0179606058204334
cad	0.000117401	0.000227912	FALSE	0.000135537	1446	9	101596751	103165725	0.00048585128369906
psoriasis	0.000325214	0.00113763	FALSE	0.0174196	1447	9	103165726	104222848	0.0332976424778761
psa	0.000188139	0.000391094	FALSE	0.353508	1447	9	103165726	104222848	0.393100896
crohn	0.000727914	0.00126053	FALSE	0.0303138	1447	9	103165726	104222848	0.0507273626966292
uc	0.000108864	0.000196544	FALSE	0.352359	1447	9	103165726	104222848	0.375501082969432
cad	9.65391e-06	1.87413e-05	FALSE	0.345611	1447	9	103165726	104222848	0.357329275316456
psoriasis	0.000182671	0.000639	FALSE	0.113188	1448	9	104222849	105043411	0.152043582089552
psa	0.00016752	0.000348233	FALSE	0.371774	1448	9	104222849	105043411	0.40779170028169
crohn	0.000162562	0.000281508	FALSE	0.322137	1448	9	104222849	105043411	0.343674335243553
cad	6.58658e-05	0.000127866	FALSE	0.0144367	1448	9	104222849	105043411	0.0241703754758419
psoriasis	0.000353031	0.00123494	FALSE	0.00525312	1449	9	105043412	105846545	0.012690710367893
crohn	0.000708343	0.00122664	FALSE	0.0195422	1449	9	105043412	105846545	0.0352928656426839
cad	5.47841e-05	0.000106353	FALSE	0.0155697	1449	9	105043412	105846545	0.0258215401740392
psoriasis	0.000266481	0.000932176	FALSE	0.037029	1450	9	105846546	107061019	0.0623889547581903
psa	6.72872e-05	0.000139874	FALSE	0.434048	1450	9	105846546	107061019	0.449285855319149
crohn	0.000627756	0.00108708	FALSE	0.0490996	1450	9	105846546	107061019	0.075567511707989
uc	0.000526106	0.000949838	FALSE	0.0560763	1450	9	105846546	107061019	0.0856352954102921
cad	7.78518e-05	0.000151135	FALSE	0.0041338	1450	9	105846546	107061019	0.00838698453014185
psoriasis	0.000366747	0.00128292	FALSE	0.0220562	1451	9	107061020	108203095	0.0404769685641461
psa	0.00141722	0.00294606	FALSE	0.0230596	1451	9	107061020	108203095	0.0574045115089514
crohn	0.00116764	0.002022	FALSE	0.00695523	1451	9	107061020	108203095	0.0152581103827282
uc	0.00134176	0.00242243	FALSE	0.000844903	1451	9	107061020	108203095	0.00300440516504854
cad	0.000204992	0.000397955	FALSE	6.72549e-08	1451	9	107061020	108203095	6.74613843421053e-07
psoriasis	0.000287501	0.00100571	FALSE	0.0134638	1452	9	108203096	109150717	0.0270780335195531
psa	0.000372502	0.000774341	FALSE	0.205229	1452	9	108203096	109150717	0.266605897196262
crohn	0.000409173	0.000708565	FALSE	0.094812	1452	9	108203096	109150717	0.126002384295062
uc	0.000726502	0.00131164	FALSE	0.00699977	1452	9	108203096	109150717	0.0164371538461538
cad	6.65241e-06	1.29144e-05	FALSE	0.36436	1452	9	108203096	109150717	0.374344707996406
psoriasis	0.00160436	0.00561221	FALSE	6.05946e-11	1453	9	109150718	110630150	1.69979657142857e-09
psa	0.00205297	0.00426761	FALSE	0.00837987	1453	9	109150718	110630150	0.0280192904123711
crohn	0.00400593	0.00693708	FALSE	1.29468e-10	1453	9	109150718	110630150	4.13187874285714e-09
uc	0.00258925	0.00467465	FALSE	5.76164e-07	1453	9	109150718	110630150	8.05895633121019e-06
cad	0.000540904	0.00105006	FALSE	2.2674e-25	1453	9	109150718	110630150	2.5927719e-23
psoriasis	0.00306588	0.0107247	FALSE	9.47489e-38	1454	9	110630151	111368107	1.20386837647059e-35
psa	0.00219015	0.00455279	FALSE	0.000479631	1454	9	110630151	111368107	0.00354890466159696
crohn	0.00112992	0.00195668	FALSE	0.00373225	1454	9	110630151	111368107	0.00919277453142227
uc	8.58149e-05	0.000154931	FALSE	0.384042	1454	9	110630151	111368107	0.401025312410842
cad	1.9894e-05	3.86205e-05	FALSE	0.234128	1454	9	110630151	111368107	0.256564799233349
psoriasis	0.00076413	0.002673	FALSE	2.06619e-06	1455	9	111368108	112076381	1.79235759036145e-05
crohn	3.66738e-06	6.3508e-06	FALSE	0.476921	1455	9	111368108	112076381	0.476984
uc	0.000398016	0.000718582	FALSE	0.101132	1455	9	111368108	112076381	0.138027266625233
cad	3.17499e-05	6.16366e-05	FALSE	0.112	1455	9	111368108	112076381	0.138381415451108
psa	0.00275826	0.00573374	FALSE	3.05824e-05	1456	9	112076382	112865520	0.000437598164705882
uc	0.000696138	0.00125682	FALSE	0.0264339	1456	9	112076382	112865520	0.0468892119547658
cad	4.75027e-05	9.22176e-05	FALSE	0.0546986	1456	9	112076382	112865520	0.075586524592145
psoriasis	6.26439e-05	0.000219134	FALSE	0.335977	1457	9	112865521	113646149	0.363218378378378
psa	0.000815064	0.00169432	FALSE	0.101722	1457	9	112865521	113646149	0.164684702163062
crohn	0.00177726	0.00307768	FALSE	8.02987e-05	1457	9	112865521	113646149	0.000367596917622951
uc	0.000668492	0.0012069	FALSE	0.0384803	1457	9	112865521	113646149	0.0626410220904374
cad	0.00011802	0.000229114	FALSE	0.000284461	1457	9	112865521	113646149	0.000917577301833568
psoriasis	0.000513064	0.00179475	FALSE	0.000363548	1458	9	113646150	114443475	0.00137765557894737
psa	0.000461953	0.000960287	FALSE	0.181511	1458	9	113646150	114443475	0.246509176552687
crohn	0.00162603	0.0028158	FALSE	2.50119e-05	1458	9	113646150	114443475	0.000137966875555556
uc	0.000694078	0.0012531	FALSE	0.0148466	1458	9	113646150	114443475	0.0296122920980926
cad	5.46953e-05	0.000106181	FALSE	0.0200573	1458	9	113646150	114443475	0.0321676333099579
psoriasis	0.000393835	0.00137767	FALSE	0.00444592	1459	9	114443476	115390112	0.0109625424657534
crohn	0.000590478	0.00102253	FALSE	0.0512928	1459	9	114443476	115390112	0.078291781284153
uc	0.000277821	0.000501581	FALSE	0.176907	1459	9	114443476	115390112	0.216066614015573
cad	6.85599e-05	0.000133096	FALSE	0.0070413	1459	9	114443476	115390112	0.0131028910496338
psoriasis	0.000280199	0.000980162	FALSE	0.0458288	1460	9	115390113	116159540	0.074316972972973
psa	0.00083715	0.00174023	FALSE	0.0932295	1460	9	115390113	116159540	0.154272625
crohn	0.000665493	0.00115244	FALSE	0.0570558	1460	9	115390113	116159540	0.0850885562082777
uc	0.0018654	0.00336782	FALSE	4.12571e-06	1460	9	115390113	116159540	3.88843740772532e-05
cad	0.000110938	0.000215366	FALSE	0.00048102	1460	9	115390113	116159540	0.00141400095115681
psoriasis	0.000500431	0.00175056	FALSE	0.00595935	1461	9	116159541	117054909	0.0140920148796499
psa	0.00119097	0.00247574	FALSE	0.0531358	1461	9	116159541	117054909	0.104026425352113
crohn	0.00299216	0.00518152	FALSE	3.45225e-08	1461	9	116159541	117054909	4.7026381097561e-07
uc	0.00104096	0.00187936	FALSE	0.00861398	1461	9	116159541	117054909	0.0192119010761421
cad	0.000116328	0.000225828	FALSE	0.0010313	1461	9	116159541	117054909	0.00272039573241061
psoriasis	0.00119184	0.00416916	FALSE	3.18004e-09	1462	9	117054910	117989017	6.02533894736842e-08
psa	0.000719524	0.00149571	FALSE	0.136263	1462	9	117054910	117989017	0.20180197716895
crohn	0.006275	0.0108664	FALSE	2.22849e-25	1462	9	117054910	117989017	4.14870555e-23
uc	0.00338702	0.00611497	FALSE	7.29474e-13	1462	9	117054910	117989017	4.32952676756757e-11
cad	0.000135053	0.000262181	FALSE	8.02489e-05	1462	9	117054910	117989017	0.000307934956879195
psoriasis	0.000351938	0.00123111	FALSE	0.0107999	1463	9	117989018	119001227	0.0226703440233236
psa	7.0754e-05	0.00014708	FALSE	0.431305	1463	9	117989018	119001227	0.447833104477612
crohn	0.00165544	0.00286673	FALSE	4.52251e-05	1463	9	117989018	119001227	0.00023225947908046
uc	0.00121233	0.00218876	FALSE	0.000394845	1463	9	117989018	119001227	0.00159097177981651
cad	6.18624e-05	0.000120094	FALSE	0.0153749	1463	9	117989018	119001227	0.0256099026219956
psa	0.000899174	0.00186916	FALSE	0.0892952	1464	9	119001228	119890464	0.149929645556514
crohn	0.000667413	0.00115576	FALSE	0.0654049	1464	9	119001228	119890464	0.0942674494193548
uc	0.00260095	0.00469578	FALSE	6.47081e-09	1464	9	119001228	119890464	1.70442017142857e-07
cad	0.000162518	0.000315499	FALSE	4.95638e-06	1464	9	119001228	119890464	2.77145258190709e-05
psoriasis	0.000363394	0.00127119	FALSE	0.0162441	1465	9	119890465	121008529	0.0315249380053908
psa	0.00110224	0.00229129	FALSE	0.0454394	1465	9	119890465	121008529	0.0937699601272534
crohn	0.000638895	0.00110637	FALSE	0.0652935	1465	9	119890465	121008529	0.094167642995481
uc	0.00102818	0.00185629	FALSE	0.00426546	1465	9	119890465	121008529	0.0110589730342385
cad	9.70938e-05	0.000188489	FALSE	0.00176554	1465	9	119890465	121008529	0.00412861961145194
psoriasis	0.000696974	0.00243808	FALSE	0.000459114	1466	9	121008530	122677719	0.0016865412244898
psa	0.00165722	0.00344495	FALSE	0.0165818	1466	9	121008530	122677719	0.0460316445078459
crohn	0.00121876	0.00211053	FALSE	0.00889514	1466	9	121008530	122677719	0.0186589133896714
uc	0.000916796	0.00165519	FALSE	0.0196816	1466	9	121008530	122677719	0.0368778102389078
cad	0.000172135	0.000334168	FALSE	1.07404e-05	1466	9	121008530	122677719	5.37490039387308e-05
psa	0.000649597	0.00135035	FALSE	0.133919	1467	9	122677720	124119883	0.199698370881226
uc	0.0007855	0.00141815	FALSE	0.014252	1467	9	122677720	124119883	0.0287486446280992
cad	0.000147041	0.000285453	FALSE	5.0735e-06	1467	9	122677720	124119883	2.83002304878049e-05
psoriasis	0.000355187	0.00124248	FALSE	0.0200321	1468	9	124119884	125137578	0.037204932072227
psa	0.00224175	0.00466005	FALSE	0.000776627	1468	9	124119884	125137578	0.00497143467763158
crohn	0.000748311	0.00129585	FALSE	0.0426638	1468	9	124119884	125137578	0.0675006580736544
uc	0.00103473	0.00186811	FALSE	0.00457639	1468	9	124119884	125137578	0.0116451360834299
cad	0.000228568	0.000443723	FALSE	9.84963e-10	1468	9	124119884	125137578	1.63232636304348e-08
psoriasis	0.000184238	0.000644481	FALSE	0.0908633	1469	9	125137579	126092931	0.127114461139896
psa	0.00074388	0.00154635	FALSE	0.083321	1469	9	125137579	126092931	0.142731220070423
crohn	0.000505446	0.00087528	FALSE	0.0762494	1469	9	125137579	126092931	0.106131563613707
uc	0.000768263	0.00138703	FALSE	0.0094265	1469	9	125137579	126092931	0.0204956376237624
cad	3.01531e-05	5.85366e-05	FALSE	0.118629	1469	9	125137579	126092931	0.145160258426966
psoriasis	0.000383027	0.00133987	FALSE	0.011242	1470	9	126092932	127184582	0.0233903676612127
psa	0.00168355	0.00349968	FALSE	0.00565643	1470	9	126092932	127184582	0.0212498316216216
crohn	0.00210799	0.0036504	FALSE	3.93251e-06	1470	9	126092932	127184582	2.93820312374582e-05
uc	0.000578394	0.00104424	FALSE	0.0559205	1470	9	126092932	127184582	0.0854861386221294
cad	8.15982e-05	0.000158408	FALSE	0.00547547	1470	9	126092932	127184582	0.0105942469458545
psoriasis	0.000582084	0.00203618	FALSE	2.31942e-05	1471	9	127184583	128785782	0.00014437888184438
psa	0.000791768	0.00164589	FALSE	0.049484	1471	9	127184583	128785782	0.0987649887179487
crohn	0.000221125	0.000382922	FALSE	0.221063	1471	9	127184583	128785782	0.250179707193516
cad	3.30898e-05	6.42376e-05	FALSE	0.0731212	1471	9	127184583	128785782	0.0963851206916427
psoriasis	0.000431398	0.00150907	FALSE	0.0103785	1472	9	128785783	129617771	0.0218921484375
psa	0.00118667	0.0024668	FALSE	0.0474367	1472	9	128785783	129617771	0.0965604792887029
crohn	0.00035703	0.00061827	FALSE	0.20872	1472	9	128785783	129617771	0.240068192485847
uc	0.000137936	0.000249032	FALSE	0.350626	1472	9	128785783	129617771	0.374319249392319
cad	0.000187229	0.00036347	FALSE	6.8914e-07	1472	9	128785783	129617771	5.11708824675325e-06
