axis	program_type	gene_symbol	gene_id	annotation_status	chromosome	start	end	MHC_status	included_primary	exclusion_reason
F2	EXTENDED	SPTBN5	51332	mapped	15	42140344	42186275	non_MHC	True	included_primary
F2	EXTENDED	SRC	6714	mapped	20	35973088	36033835	non_MHC	True	included_primary
F2	EXTENDED	SRGAP1	57522	mapped	12	64238276	64541643	non_MHC	True	included_primary
F2	EXTENDED	SRGAP2	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	EXTENDED	SRGAP3	9901	mapped	3	9022275	9291369	non_MHC	True	included_primary
F2	EXTENDED	SSPN	8082	mapped	12	26348032	26387710	non_MHC	True	included_primary
F2	EXTENDED	STARD13	90627	mapped	13	33677272	34250932	non_MHC	True	included_primary
F2	EXTENDED	STARD8	9754	mapped	X	67867511	67945684	non_MHC	True	included_primary
F2	EXTENDED	STAT1	6772	mapped	2	191833762	191878976	non_MHC	True	included_primary
F2	EXTENDED	STAT3	6774	mapped	17	40465342	40540586	non_MHC	True	included_primary
F2	EXTENDED	STAT5A	6776	mapped	17	40439565	40463961	non_MHC	True	included_primary
F2	EXTENDED	STAT5B	6777	mapped	17	40351195	40428478	non_MHC	True	included_primary
F2	EXTENDED	STAT6	6778	mapped	12	57489187	57505196	non_MHC	True	included_primary
F2	EXTENDED	STBD1	8987	mapped	4	77227179	77232283	non_MHC	True	included_primary
F2	EXTENDED	STK10	6793	mapped	5	171469074	171615346	non_MHC	True	included_primary
F2	EXTENDED	STOM	2040	mapped	9	124101266	124132582	non_MHC	True	included_primary
F2	EXTENDED	STRAP	11171	mapped	12	16035288	16056412	non_MHC	True	included_primary
F2	EXTENDED	STRN	6801	mapped	2	37064841	37193673	non_MHC	True	included_primary
F2	EXTENDED	STUB1	10273	mapped	16	730115	732768	non_MHC	True	included_primary
F2	EXTENDED	STX5	6811	mapped	11	62574332	62599563	non_MHC	True	included_primary
F2	EXTENDED	SUMO1	7341	mapped	2	203070903	203103322	non_MHC	True	included_primary
F2	EXTENDED	SUMO2	6613	mapped	17	73163825	73179098	non_MHC	True	included_primary
F2	EXTENDED	SUMO3	6612	mapped	21	46225532	46238044	non_MHC	True	included_primary
F2	EXTENDED	SWAP70	23075	mapped	11	9685624	9774508	non_MHC	True	included_primary
F2	EXTENDED	SYDE1	85360	mapped	19	15218214	15225790	non_MHC	True	included_primary
F2	EXTENDED	SYDE2	84144	mapped	1	85623356	85667292	non_MHC	True	included_primary
F2	EXTENDED	SYNGAP1	8831	mapped	6	33387847	33421466	MHC	False	MHC_excluded_primary
F2	EXTENDED	TAGAP	117289	mapped	6	159455500	159466184	non_MHC	True	included_primary
F2	EXTENDED	TAOK3	51347	mapped	12	118587606	118810750	non_MHC	True	included_primary
F2	EXTENDED	TCEA1	6917	mapped	8	54879116	54935008	non_MHC	True	included_primary
F2	EXTENDED	TCF12	6938	mapped	15	57210833	57580716	non_MHC	True	included_primary
F2	EXTENDED	TCF3	6929	mapped	19	1609289	1652328	non_MHC	True	included_primary
F2	EXTENDED	TCF4	6925	mapped	18	52889562	53303252	non_MHC	True	included_primary
F2	EXTENDED	TEK	7010	mapped	9	27109147	27230172	non_MHC	True	included_primary
F2	EXTENDED	TEX2	55852	mapped	17	62224795	62340653	non_MHC	True	included_primary
F2	EXTENDED	TFDP1	7027	mapped	13	114239003	114295788	non_MHC	True	included_primary
F2	EXTENDED	TFDP2	7029	mapped	3	141663270	141868386	non_MHC	True	included_primary
F2	EXTENDED	TFPT	29844	mapped	19	54610320	54619055	non_MHC	True	included_primary
F2	EXTENDED	TFRC	7037	mapped	3	195776155	195809032	non_MHC	True	included_primary
F2	EXTENDED	TGFA	7039	mapped	2	70674412	70781147	non_MHC	True	included_primary
F2	EXTENDED	TGFB1	7040	mapped	19	41836812	41859831	non_MHC	True	included_primary
F2	EXTENDED	TGFB2	7042	mapped	1	218518676	218617961	non_MHC	True	included_primary
F2	EXTENDED	TGFB3	7043	mapped	14	76424440	76449334	non_MHC	True	included_primary
F2	EXTENDED	TGFBR1	7046	mapped	9	101867412	101916474	non_MHC	True	included_primary
F2	EXTENDED	TGFBR2	7048	mapped	3	30647994	30735634	non_MHC	True	included_primary
F2	EXTENDED	TGFBR3	7049	mapped	1	92145900	92371559	non_MHC	True	included_primary
F2	EXTENDED	TGIF1	7050	mapped	18	3411925	3458409	non_MHC	True	included_primary
F2	EXTENDED	TGIF2	60436	mapped	20	35201876	35222355	non_MHC	True	included_primary
F2	EXTENDED	THADA	63892	mapped	2	43457975	43823185	non_MHC	True	included_primary
F2	EXTENDED	THBS1	7057	mapped	15	39873280	39889668	non_MHC	True	included_primary
F2	EXTENDED	THBS2	7058	mapped	6	169615875	169654137	non_MHC	True	included_primary
F2	EXTENDED	THBS3	7059	mapped	1	155165379	155177772	non_MHC	True	included_primary
F2	EXTENDED	THBS4	7060	mapped	5	79331170	79379111	non_MHC	True	included_primary
F2	EXTENDED	THEM4	117145	mapped	1	151843342	151882361	non_MHC	True	included_primary
F2	EXTENDED	THG1L	54974	mapped	5	157158323	157166982	non_MHC	True	included_primary
F2	EXTENDED	TIAM1	7074	mapped	21	32490736	32931290	non_MHC	True	included_primary
F2	EXTENDED	TIAM2	26230	mapped	6	155316488	155578857	non_MHC	True	included_primary
F2	EXTENDED	TIMP1	7076	mapped	X	47441690	47446190	non_MHC	True	included_primary
F2	EXTENDED	TIMP2	7077	mapped	17	76849059	76921472	non_MHC	True	included_primary
F2	EXTENDED	TJP2	9414	mapped	9	71714875	71870124	non_MHC	True	included_primary
F2	EXTENDED	TLN1	7094	mapped	9	35697334	35732392	non_MHC	True	included_primary
F2	EXTENDED	TLR9	54106	mapped	3	52255096	52260179	non_MHC	True	included_primary
F2	EXTENDED	TMEM87A	25963	mapped	15	42502726	42565797	non_MHC	True	included_primary
F2	EXTENDED	TMPO	7112	mapped	12	98909351	98944157	non_MHC	True	included_primary
F2	EXTENDED	TNC	3371	mapped	9	117781854	117880536	non_MHC	True	included_primary
F2	EXTENDED	TNRC6A	27327	mapped	16	24741028	24837548	non_MHC	True	included_primary
F2	EXTENDED	TNRC6B	23112	mapped	22	40440046	40731812	non_MHC	True	included_primary
F2	EXTENDED	TNRC6C	57690	mapped	17	76000194	76104916	non_MHC	True	included_primary
F2	EXTENDED	TP53RK	112858	mapped	20	45313004	45318301	non_MHC	True	included_primary
F2	EXTENDED	TPR	7175	mapped	1	186280784	186344883	non_MHC	True	included_primary
F2	EXTENDED	TPRKB	51002	mapped	2	73955744	73964765	non_MHC	True	included_primary
F2	EXTENDED	TRAF6	7189	mapped	11	36505317	36531863	non_MHC	True	included_primary
F2	EXTENDED	TRAPPC4	51399	mapped	11	118889241	118894384	non_MHC	True	included_primary
F2	EXTENDED	TRAT1	50852	mapped	3	108541631	108573714	non_MHC	True	included_primary
F2	EXTENDED	TRDMT1	1787	mapped	10	17179828	17244093	non_MHC	True	included_primary
F2	EXTENDED	TRIB3	57761	mapped	20	356447	378203	non_MHC	True	included_primary
F2	EXTENDED	TRIM33	51592	mapped	1	114935399	115053781	non_MHC	True	included_primary
F2	EXTENDED	TRIO	7204	mapped	5	14143817	14510313	non_MHC	True	included_primary
F2	EXTENDED	TRIT1	54802	mapped	1	40306703	40349177	non_MHC	True	included_primary
F2	EXTENDED	TRMT1	55621	mapped	19	13215714	13227573	non_MHC	True	included_primary
F2	EXTENDED	TRMT10A	93587	mapped	4	100467864	100485189	non_MHC	True	included_primary
F2	EXTENDED	TRMT10C	54931	mapped	3	101280680	101285290	non_MHC	True	included_primary
F2	EXTENDED	TRMT11	60487	mapped	6	126307576	126360422	non_MHC	True	included_primary
F2	EXTENDED	TRMT112	51504	mapped	11	64084163	64085455	non_MHC	True	included_primary
F2	EXTENDED	TRMT13	54482	mapped	1	100598669	100616054	non_MHC	True	included_primary
F2	EXTENDED	TRMT44	152992	mapped	4	8442532	8478282	non_MHC	True	included_primary
F2	EXTENDED	TRMT5	57570	mapped	14	61438159	61447888	non_MHC	True	included_primary
F2	EXTENDED	TRMT6	51605	mapped	20	5918479	5931204	non_MHC	True	included_primary
F2	EXTENDED	TRMT61A	115708	mapped	14	103995509	104003410	non_MHC	True	included_primary
F2	EXTENDED	TRMT61B	55006	mapped	2	29072687	29093175	non_MHC	True	included_primary
F2	EXTENDED	TRMT9B	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	EXTENDED	TRMU	55687	mapped	22	46731298	46753237	non_MHC	True	included_primary
F2	EXTENDED	TRNT1	51095	mapped	3	3168600	3190919	non_MHC	True	included_primary
F2	EXTENDED	TRPC1	7220	mapped	3	142443266	142526730	non_MHC	True	included_primary
F2	EXTENDED	TRPC3	7222	mapped	4	122800183	122872909	non_MHC	True	included_primary
F2	EXTENDED	TRPC4	7223	mapped	13	38210773	38443939	non_MHC	True	included_primary
F2	EXTENDED	TRPC5	7224	mapped	X	111017542	111326004	non_MHC	True	included_primary
F2	EXTENDED	TRPC6	7225	mapped	11	101322295	101454687	non_MHC	True	included_primary
F2	EXTENDED	TRPC7	57113	mapped	5	135548458	135701164	non_MHC	True	included_primary
F2	EXTENDED	TSC2	7249	mapped	16	2097472	2138713	non_MHC	True	included_primary
F2	EXTENDED	TSEN15	116461	mapped	1	184020811	184043346	non_MHC	True	included_primary
F2	EXTENDED	TSEN2	80746	mapped	3	12517748	12580672	non_MHC	True	included_primary
F2	EXTENDED	TSEN34	79042	mapped	19	54694112	54698394	non_MHC	True	included_primary
F2	EXTENDED	TSEN54	283989	mapped	17	73512609	73520821	non_MHC	True	included_primary
F2	EXTENDED	TTR	7276	mapped	18	29171730	29178987	non_MHC	True	included_primary
F2	EXTENDED	TYK2	7297	mapped	19	10461204	10491248	non_MHC	True	included_primary
F2	EXTENDED	TYW1	55253	mapped	7	66461792	66704507	non_MHC	True	included_primary
F2	EXTENDED	TYW2	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	EXTENDED	TYW3	127253	mapped	1	75198836	75232361	non_MHC	True	included_primary
F2	EXTENDED	TYW5	129450	mapped	2	200793634	200820459	non_MHC	True	included_primary
F2	EXTENDED	UBA52	7311	mapped	19	18674576	18688270	non_MHC	True	included_primary
F2	EXTENDED	UBB	7314	mapped	17	16284367	16286059	non_MHC	True	included_primary
F2	EXTENDED	UBC	7316	mapped	12	125396192	125399587	non_MHC	True	included_primary
F2	EXTENDED	UBE2D1	7321	mapped	10	60094739	60130513	non_MHC	True	included_primary
F2	EXTENDED	UBE2D3	7323	mapped	4	103715540	103790050	non_MHC	True	included_primary
F2	EXTENDED	UBE2I	7329	mapped	16	1357420	1377019	non_MHC	True	included_primary
F2	EXTENDED	UBE2M	9040	mapped	19	59067079	59070343	non_MHC	True	included_primary
F2	EXTENDED	UBE2N	7334	mapped	12	93802088	93836026	non_MHC	True	included_primary
F2	EXTENDED	UBE2V2	7336	mapped	8	48920966	48977268	non_MHC	True	included_primary
F2	EXTENDED	UCHL5	51377	mapped	1	192981496	193029237	non_MHC	True	included_primary
F2	EXTENDED	UNC5A	90249	mapped	5	176237560	176307899	non_MHC	True	included_primary
F2	EXTENDED	UNC5B	219699	mapped	10	72972292	73062635	non_MHC	True	included_primary
F2	EXTENDED	UNC5C	8633	mapped	4	96083655	96470361	non_MHC	True	included_primary
F2	EXTENDED	UNC5D	137970	mapped	8	35092975	35654068	non_MHC	True	included_primary
F2	EXTENDED	URM1	81605	mapped	9	131133598	131154295	non_MHC	True	included_primary
F2	EXTENDED	USP15	9958	mapped	12	62654121	62803501	non_MHC	True	included_primary
F2	EXTENDED	USP17L2	377630	mapped	8	11994677	11996269	non_MHC	True	included_primary
F2	EXTENDED	USP45	85015	mapped	6	99880182	99963565	non_MHC	True	included_primary
F2	EXTENDED	USP7	7874	mapped	16	8985951	9057341	non_MHC	True	included_primary
F2	EXTENDED	USP9X	8239	mapped	X	40944727	41095832	non_MHC	True	included_primary
F2	EXTENDED	UTRN	7402	mapped	6	144606434	145174170	non_MHC	True	included_primary
F2	EXTENDED	UVSSA	57654	mapped	4	1341043	1381837	non_MHC	True	included_primary
F2	EXTENDED	VAMP3	9341	mapped	1	7831329	7841492	non_MHC	True	included_primary
F2	EXTENDED	VANGL1	81839	mapped	1	116184574	116240845	non_MHC	True	included_primary
F2	EXTENDED	VAPB	9217	mapped	20	56964175	57026157	non_MHC	True	included_primary
F2	EXTENDED	VAV1	7409	mapped	19	6772679	6857377	non_MHC	True	included_primary
F2	EXTENDED	VAV2	7410	mapped	9	136627016	136857496	non_MHC	True	included_primary
F2	EXTENDED	VAV3	10451	mapped	1	108113782	108507545	non_MHC	True	included_primary
F2	EXTENDED	VCL	7414	mapped	10	75757836	75879918	non_MHC	True	included_primary
F2	EXTENDED	VEGFA	7422	mapped	6	43737946	43754224	non_MHC	True	included_primary
F2	EXTENDED	VMA22	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	EXTENDED	VRK2	7444	mapped	2	58273777	58387055	non_MHC	True	included_primary
F2	EXTENDED	VTN	7448	mapped	17	26694298	26697373	non_MHC	True	included_primary
F2	EXTENDED	VWF	7450	mapped	12	6058040	6233836	non_MHC	True	included_primary
F2	EXTENDED	WAS	7454	mapped	X	48542186	48549818	non_MHC	True	included_primary
F2	EXTENDED	WASF1	8936	mapped	6	110421022	110501219	non_MHC	True	included_primary
F2	EXTENDED	WASF2	10163	mapped	1	27730734	27816678	non_MHC	True	included_primary
F2	EXTENDED	WASF3	10810	mapped	13	27131840	27263082	non_MHC	True	included_primary
F2	EXTENDED	WASL	8976	mapped	7	123321981	123389125	non_MHC	True	included_primary
F2	EXTENDED	WDR4	10785	mapped	21	44263190	44299699	non_MHC	True	included_primary
F2	EXTENDED	WDR83	84292	mapped	19	12777618	12786646	non_MHC	True	included_primary
F2	EXTENDED	WIPF1	7456	mapped	2	175424302	175547667	non_MHC	True	included_primary
F2	EXTENDED	WIPF2	147179	mapped	17	38375556	38438944	non_MHC	True	included_primary
F2	EXTENDED	WIPF3	644150	mapped	7	29846170	29956682	non_MHC	True	included_primary
F2	EXTENDED	WWTR1	25937	mapped	3	149235022	149421060	non_MHC	True	included_primary
F2	EXTENDED	XAB2	56949	mapped	19	7684411	7694439	non_MHC	True	included_primary
F2	EXTENDED	XPA	7507	mapped	9	100437191	100459691	non_MHC	True	included_primary
F2	EXTENDED	XPC	7508	mapped	3	14186647	14220172	non_MHC	True	included_primary
F2	EXTENDED	XPO1	7514	mapped	2	61705069	61765440	non_MHC	True	included_primary
F2	EXTENDED	XPOT	11260	mapped	12	64798153	64842464	non_MHC	True	included_primary
F2	EXTENDED	XRCC1	7515	mapped	19	44047464	44079730	non_MHC	True	included_primary
F2	EXTENDED	YBX1	4904	mapped	1	43148060	43168024	non_MHC	True	included_primary
F2	EXTENDED	YKT6	10652	mapped	7	44240577	44253893	non_MHC	True	included_primary
F2	EXTENDED	YRDC	79693	mapped	1	38268614	38273865	non_MHC	True	included_primary
F2	EXTENDED	YWHAB	7529	mapped	20	43514240	43537173	non_MHC	True	included_primary
F2	EXTENDED	YY1	7528	mapped	14	100705102	100745371	non_MHC	True	included_primary
F2	EXTENDED	ZBTB8OS	339487	mapped	1	33086421	33116565	non_MHC	True	included_primary
F2	EXTENDED	ZC3H12A	80149	mapped	1	37940119	37949978	non_MHC	True	included_primary
F2	EXTENDED	ZDHHC9	51114	mapped	X	128937264	128977910	non_MHC	True	included_primary
F2	EXTENDED	ZEB2	9839	mapped	2	145141942	145277958	non_MHC	True	included_primary
F2	EXTENDED	ZFYVE16	9765	mapped	5	79703386	79775498	non_MHC	True	included_primary
F2	EXTENDED	ZFYVE9	9372	mapped	1	52607678	52812358	non_MHC	True	included_primary
F2	EXTENDED	ZNF830	91603	mapped	17	33288549	33290205	non_MHC	True	included_primary
F6	CORE	ACTB	60	mapped	7	5566779	5570232	non_MHC	True	included_primary
F6	CORE	ADRM1	11047	mapped	20	60877112	60884206	non_MHC	True	included_primary
F6	CORE	AJUBA	84962	mapped	14	23440386	23451851	non_MHC	True	included_primary
F6	CORE	AZIN1	51582	mapped	8	103838536	103876905	non_MHC	True	included_primary
F6	CORE	BANP	54971	mapped	16	87984231	88110924	non_MHC	True	included_primary
F6	CORE	BARD1	580	mapped	2	215590370	215674428	non_MHC	True	included_primary
F6	CORE	BTRC	8945	mapped	10	103113790	103317078	non_MHC	True	included_primary
F6	CORE	CBFB	865	mapped	16	67063050	67134961	non_MHC	True	included_primary
F6	CORE	CBLL1	79872	mapped	7	107383942	107402112	non_MHC	True	included_primary
F6	CORE	CCND1	595	mapped	11	69455873	69469242	non_MHC	True	included_primary
F6	CORE	CCT2	10576	mapped	12	69979206	70010595	non_MHC	True	included_primary
F6	CORE	CCT3	7203	mapped	1	156278752	156308206	non_MHC	True	included_primary
F6	CORE	CCT4	10575	mapped	2	62095262	62115806	non_MHC	True	included_primary
F6	CORE	CCT5	22948	mapped	5	10250041	10266501	non_MHC	True	included_primary
F6	CORE	CCT7	10574	mapped	2	73461364	73480150	non_MHC	True	included_primary
F6	CORE	CD274	29126	mapped	9	5450503	5470567	non_MHC	True	included_primary
F6	CORE	CDC25A	993	mapped	3	48198668	48230153	non_MHC	True	included_primary
F6	CORE	CDH1	999	mapped	16	68771128	68869445	non_MHC	True	included_primary
F6	CORE	CDK4	1019	mapped	12	58141510	58146304	non_MHC	True	included_primary
F6	CORE	CHEK1	1111	mapped	11	125495031	125546150	non_MHC	True	included_primary
F6	CORE	CHEK2	11200	mapped	22	29083731	29137822	non_MHC	True	included_primary
F6	CORE	COPS5	10987	mapped	8	67955314	67974562	non_MHC	True	included_primary
F6	CORE	CREBBP	1387	mapped	16	3775055	3930121	non_MHC	True	included_primary
F6	CORE	CSNK1A1	1452	mapped	5	148873896	148931115	non_MHC	True	included_primary
F6	CORE	CSNK1E	1454	mapped	22	38686697	38714089	non_MHC	True	included_primary
F6	CORE	CTNNA1	1495	mapped	5	138089075	138270723	non_MHC	True	included_primary
F6	CORE	CTNNB1	1499	mapped	3	41236401	41281939	non_MHC	True	included_primary
F6	CORE	CTNND1	1500	mapped	11	57520756	57586652	non_MHC	True	included_primary
F6	CORE	CTSB	1508	mapped	8	11700033	11725646	non_MHC	True	included_primary
F6	CORE	CTSL	1514	mapped	9	90340974	90346384	non_MHC	True	included_primary
F6	CORE	CTSS	1520	mapped	1	150702672	150738433	non_MHC	True	included_primary
F6	CORE	CUL1	8454	mapped	7	148395631	148498202	non_MHC	True	included_primary
F6	CORE	CUL2	8453	mapped	10	35297479	35379570	non_MHC	True	included_primary
F6	CORE	DERL1	79139	mapped	8	124025404	124054663	non_MHC	True	included_primary
F6	CORE	DERL2	51009	mapped	17	5377582	5389520	non_MHC	True	included_primary
F6	CORE	DERL3	91319	mapped	22	24176690	24181430	non_MHC	True	included_primary
F6	CORE	DNM2	1785	mapped	19	10828729	10944169	non_MHC	True	included_primary
F6	CORE	EGLN1	54583	mapped	1	231499497	231560790	non_MHC	True	included_primary
F6	CORE	EGLN2	112398	mapped	19	41305048	41314346	non_MHC	True	included_primary
F6	CORE	EGLN3	112399	mapped	14	34393421	34420284	non_MHC	True	included_primary
F6	CORE	ELOB	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	CORE	ELOC	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F6	CORE	EP300	2033	mapped	22	41488614	41576081	non_MHC	True	included_primary
F6	CORE	EPAS1	2034	mapped	2	46524541	46613842	non_MHC	True	included_primary
F6	CORE	EPS15	2060	mapped	1	51819935	51985026	non_MHC	True	included_primary
F6	CORE	ERLEC1	27248	mapped	2	54014068	54045956	non_MHC	True	included_primary
F6	CORE	ERLIN1	10613	mapped	10	101909847	101945814	non_MHC	True	included_primary
F6	CORE	ERLIN2	11160	mapped	8	37593743	37615319	non_MHC	True	included_primary
F6	CORE	EXOSC7	23016	mapped	3	45017741	45054160	non_MHC	True	included_primary
F6	CORE	FBXW11	23291	mapped	5	171288553	171433877	non_MHC	True	included_primary
F6	CORE	FYN	2534	mapped	6	111981535	112194655	non_MHC	True	included_primary
F6	CORE	GSK3B	2932	mapped	3	119540800	119813264	non_MHC	True	included_primary
F6	CORE	HIF1A	3091	mapped	14	62162118	62214977	non_MHC	True	included_primary
F6	CORE	HIF3A	64344	mapped	19	46800303	46846690	non_MHC	True	included_primary
F6	CORE	HNRNPD	3184	mapped	4	83274467	83295149	non_MHC	True	included_primary
F6	CORE	JUP	3728	mapped	17	39910859	39942964	non_MHC	True	included_primary
F6	CORE	LIMD1	8994	mapped	3	45636323	45722755	non_MHC	True	included_primary
F6	CORE	MAPK11	5600	mapped	22	50702142	50708779	non_MHC	True	included_primary
F6	CORE	MAPK14	1432	mapped	6	35995412	36079013	non_MHC	True	included_primary
F6	CORE	MDM2	4193	mapped	12	69201952	69239324	non_MHC	True	included_primary
F6	CORE	MTBP	27085	mapped	8	121457638	121535875	non_MHC	True	included_primary
F6	CORE	NEK11	79858	mapped	3	130745694	131069309	non_MHC	True	included_primary
F6	CORE	NQO1	1728	mapped	16	69743304	69760849	non_MHC	True	included_primary
F6	CORE	OAZ1	4946	mapped	19	2269520	2273487	non_MHC	True	included_primary
F6	CORE	OAZ2	4947	mapped	15	64979773	64995462	non_MHC	True	included_primary
F6	CORE	OAZ3	51686	mapped	1	151735445	151743806	non_MHC	True	included_primary
F6	CORE	ODC1	4953	mapped	2	10580507	10588680	non_MHC	True	included_primary
F6	CORE	OS9	10956	mapped	12	58087738	58115340	non_MHC	True	included_primary
F6	CORE	PABPC1	26986	mapped	8	101715144	101734969	non_MHC	True	included_primary
F6	CORE	PLK3	1263	mapped	1	45265638	45271667	non_MHC	True	included_primary
F6	CORE	PRKAA1	5562	mapped	5	40759481	40798297	non_MHC	True	included_primary
F6	CORE	PRKAA2	5563	mapped	1	57110990	57181008	non_MHC	True	included_primary
F6	CORE	PRKAB1	5564	mapped	12	120105669	120119429	non_MHC	True	included_primary
F6	CORE	PRKAB2	5565	mapped	1	146626685	146644168	non_MHC	True	included_primary
